code,hhi,value,tariffed,phase2
210330,3487.37278264126,26654246,0,0
210390,895.349148665046,592483010,0,0
210410,2263.63050869292,284265554,1,0
210420,3770.14818581076,6072495,1,1
210500,2388.41308123984,15983047,0,0
210610,1469.07416468878,166549098,1,1
210690,529.969798839353,1325231091,0,0
220110,1539.55839013761,4424550,1,1
220190,3890.01267417113,22908892,1,1
220210,1205.18643624831,366292552,1,0
220291,2826.6569709841,2601648,1,1
220299,917.278098692726,457522860,0,0
220300,2828.2985677006,40841074,1,0
220410,7267.38809417596,8438973,0,0
220421,8532.31909321463,382671464,0,0
220422,7042.46814185751,11101622,0,0
220429,4564.86001345639,12210583,0,0
220510,10000,26558,0,0
220600,2759.75403644327,17179928,0,0
220710,4551.47349958145,48387354,1,1
220720,1829.23294277645,1423176426,0,0
220820,6652.03151067177,661012,1,0
220830,3286.80360189335,79637954,1,0
220840,2408.00144502405,55139264,0,0
220850,1514.02182107505,2506789,1,0
220860,5260.08062041477,26338532,1,0
220870,1458.90311933112,33105926,1,0
220890,1909.12835573576,105312326,0,0
220900,1814.489396511,24311052,1,1
230110,1293.64279628436,48246558,0,0
230120,1643.76235119173,44605407,0,0
230210,3521.61320550001,14437210,1,1
230230,1975.48595718821,33206734,0,0
230240,737.712302767487,6258721,0,0
230250,3018.89356217576,2237929,1,1
230310,2763.61346631296,58592151,1,1
230320,3549.73361735107,8852339,0,0
230330,2224.39145076073,157325237,1,1
230400,2962.41021153153,565094376,1,1
230500,8229.77187879343,1008651,1,1
230610,2830.71834889235,483104,1,1
230620,4768.79602914187,480105,1,1
230630,9610.9598478554,2232593,1,1
230641,3286.40969337386,476766,1,1
230649,8545.10546927614,694316,1,1
230650,5388.40447448633,201332,1,1
230690,3432.76423045344,8508974,1,1
230800,1765.00567066852,4053064,1,1
230910,734.816236612527,1183727571,1,1
230990,725.063944474181,272734755,0,0
240110,7283.33295278727,48145,0,0
240120,7926.6674456497,12079062,0,0
240130,5976.0355261605,176331,1,0
240210,7131.27851245446,1016564,1,0
240220,6704.93006564274,39097028,1,0
240290,10000,2942,1,0
240311,10000,4985,1,0
240319,8432.60176355109,806185,1,0
240391,5646.41091026167,561504,0,0
240399,9269.16070015497,5262333,0,0
240412,4493.46365233879,5394676,1,0
240419,4193.53503747295,89901,1,0
240491,3530.41070301073,6869464,1,0
240492,5020.25544312691,945369,1,0
240499,10000,3267,1,0
250100,1611.76825760133,118273170,0,0
250200,5011.80649411339,61001,1,1
250300,2920.78297555689,4847204,1,1
250410,1672.28777283223,3048751,1,1
250490,2243.54845132735,52304,1,1
250510,7706.90961033268,274450638,1,0
250590,3609.51869642934,581680,1,1
250610,1829.75304999077,595430,1,1
250620,1698.61672603907,464798,1,1
250700,4064.7015596994,37924555,1,1
250810,2220.76282604684,55461948,1,1
250830,7039.1722214062,5614907,1,1
250840,1650.20207073725,25953696,1,1
250850,8168.2590892724,1409797,1,1
250860,4696.42530044799,509431,1,1
250870,6854.5619503048,205525,1,1
250900,2884.25749370048,93216,1,1
251010,10000,5233,1,1
251020,3443.80314285575,1392750,1,1
251110,3667.24238348589,5700934,1,1
251200,2453.16018538073,11970720,1,1
251310,5168.23717974334,1400994,1,1
251320,1359.7329756775,7281201,1,1
251400,2965.19755676768,40638,1,1
251511,4793.09115629285,429356,1,1
251512,3075.27599189481,928547,1,1
251520,8805.81280295617,4187005,1,1
251611,1287.43386276721,1506396,1,1
251612,2673.85498470674,4958481,1,1
251620,2433.28577240342,1151242,1,1
251690,5816.01958483466,4320604,1,1
251710,3490.34001978323,22469360,1,1
251720,10000,124808,1,1
251730,4189.81964302111,606990,1,1
251741,3265.78165820332,2164181,1,1
251749,2649.62614046227,2076389,1,1
251810,5094.23080752825,1281106,1,1
251820,5759.42634998116,11895191,1,1
251910,3763.99156618963,238728,1,1
251990,1151.66488479999,9174860,1,1
252010,2222.91119580445,9906827,1,1
252020,1699.90695738958,18304343,1,1
252100,1510.96703956563,6719357,1,1
252210,2882.63769620738,42519294,1,1
252220,3598.66902849848,4689387,1,1
252230,1906.34382903581,252353,1,1
252310,2542.89163998058,43532,1,1
252321,7058.6471891127,10190547,1,1
252329,3413.61387927307,78887992,1,1
252330,6893.82274460531,18235328,1,1
252390,4102.69046779698,35207490,1,1
252490,5397.51135593376,12562,1,1
252510,3641.0985097424,21361,1,1
252520,1645.70711308107,794470,1,1
252610,5857.90710079305,55598,1,1
252620,4120.30596133402,14287927,1,1
252800,2460.79821758074,1554887,1,1
252910,4979.06322042308,215962,1,1
252921,4305.69184284641,2595593,1,1
252922,4117.13609112329,1364331,1,1
252930,8495.61543521489,1697518,1,1
253010,1506.89282307978,5946892,1,1
253020,2997.24126255296,235240,1,1
253090,1522.37043488219,14494698,1,1
260111,3786.39786360803,12182418,1,1
260112,4948.3207577911,741722532,1,1
260120,6780.02691650544,186811,1,1
260200,3905.19473205449,642344,1,1
260300,4792.70958212676,542249701,1,1
260400,9973.44469629198,116314749,1,1
260600,2974.25599445104,2350475,1,1
260700,7124.61788995346,294072795,1,1
260800,6025.30086940244,437081793,1,1
260900,10000,2993,1,1
261000,3658.2179172035,4424403,1,1
261100,6807.34421776591,18973,1,1
261310,5474.30400514495,18372376,1,1
261390,10000,41320,1,1
261400,2309.27669731866,378353,1,1
261510,2278.748026725,3516092,1,1
261590,2935.4851418101,257251,1,1
261690,8075.48715501434,334390,1,1
261710,10000,4458,1,1
261790,7913.38105746005,387686,1,1
261800,4617.58455709802,5737635,1,1
261900,4526.21737341441,3595267,1,1
262019,10000,6469574,1,1
262029,3139.75057780079,259455,1,1
262030,2181.3313630578,15118377,1,1
262040,9651.2932093515,2717852,1,1
262099,2773.45950509832,72100757,1,1
262110,4043.73397676352,3844139,1,1
262190,1752.72694710418,9724510,1,1
270111,3948.9439724982,92095280,1,1
270112,1834.07832032107,497564768,1,1
270119,3193.97301382478,46980965,1,1
270120,10000,8415,1,1
270210,5876.6482752069,2088115,1,1
270220,7370.74095760842,755211,1,1
270300,2112.87597879516,13939862,1,1
270400,4006.32718462765,366166576,1,1
270500,10000,117886,1,1
270600,6201.55166082098,78041390,1,1
270710,4718.51266483987,34352035,1,1
270720,6142.05815955574,1913281,1,1
270730,8327.71698089553,3112944,1,1
270740,4455.79034994579,241063,1,1
270750,6189.43834356807,24671092,1,1
270799,2103.83339365569,9537466,1,1
270810,9261.84050096568,19798416,1,1
270900,7302.69025549714,10235624449,0,0
271012,2173.77762595734,7284691819,0,0
271019,1829.30242893897,4521863393,0,0
271020,1776.64984310767,427789,0,0
271099,1784.21917968021,23489837,0,0
271111,7270.12147421677,22587157,0,0
271112,1421.56025310398,45342997,0,0
271113,1915.84848367478,137604049,0,0
271114,2760.46142527614,8955877,0,0
271119,4578.99944735364,47488865,0,0
271121,3172.07627538507,1363317571,0,0
271129,3312.26089395679,1120842,0,0
271210,4365.98178062582,12342138,0,0
271220,3453.79516961769,17958720,0,0
271290,3787.68057283648,166847414,0,0
271311,1645.70075506402,68230920,0,0
271312,4950.67778314098,169940831,0,0
271320,2022.51663138724,116439775,0,0
271390,3124.27616848177,9142097,0,0
271410,10000,109146,0,0
271490,1715.81961987439,11478550,0,0
271500,1461.74604467678,28740359,0,0
271600,5149.36092961941,843917398,1,1
280110,3133.0780684126,451140,0,0
280120,3035.40284976284,10166718,0,0
280130,4738.92709293349,10530586,0,0
280200,6581.21645191893,756204,0,0
280300,2474.63490050944,113439788,0,0
280410,2315.51044566524,8625006,0,0
280421,1834.62948456345,1006540,0,0
280429,2538.4022819852,37646669,0,0
280430,1400.08914546882,3129920,0,0
280440,2671.66334151625,1502590,0,0
280450,6150.80286968725,294419,0,0
280461,2691.38395753733,699945,0,0
280469,1956.40637108266,1535762,0,0
280470,8267.84191825132,6023405,0,0
280480,6450.14531220265,194580,0,0
280490,2090.46062168285,206604,0,0
280511,4054.22213567181,225614,0,0
280512,8054.50325696855,10302852,0,0
280519,7853.96944247451,703022,0,0
280530,3481.61897071107,387741,0,0
280610,2459.52270505536,13034923,0,0
280620,10000,6705,0,0
280700,3472.31791913278,15220443,0,0
280800,2501.55282418171,6538883,0,0
280910,5836.9626437431,160152,0,0
280920,2550.93224916164,101547315,1,1
281000,2736.75299434483,3920816,0,0
281111,3601.47966838639,21907943,0,0
281112,10000,3182,0,0
281119,1258.25693689412,4175204,0,0
281121,2825.41575019861,11667932,0,0
281122,749.466113375886,71646029,0,0
281129,2274.74383091896,7661195,0,0
281212,7650.84655402843,63402,0,0
281213,10000,100849,0,0
281217,10000,79601,0,0
281219,4558.82997494614,65153,0,0
281290,2075.74509417755,2065434,0,0
281310,10000,121087,0,0
281390,9385.24012202963,130789,0,0
281410,4374.90598019802,3120283,1,1
281420,4807.42517361924,1123527,0,0
281511,2338.76198459134,4292680,0,0
281512,2081.23881544087,164584481,0,0
281520,2780.43409981082,28226372,1,1
281530,3620.54238933548,1117845,0,0
281610,3873.41979284487,7908030,0,0
281640,3451.26506886935,159623,0,0
281700,2727.35815697655,17454604,0,0
281810,3421.90053550623,7750454,0,0
281820,3391.25934068759,34485216,0,0
281830,1438.97614370336,8262819,0,0
282010,3670.26103046821,3464440,0,0
282090,3981.26434003729,1605335,0,0
282110,1184.67547249584,15161044,0,0
282120,7626.16503862554,350693,0,0
282200,7509.18249780661,355900,0,0
282300,4619.14388823487,24737223,0,0
282410,5172.99874888352,207205,0,0
282490,7941.94380838547,2320755,0,0
282510,2480.73048828555,559835,0,0
282520,4876.32820607905,2255807,0,0
282530,4018.13319413753,3830915,0,0
282540,3880.3169735797,786045,0,0
282550,3685.50733851033,630925,0,0
282560,5949.09632360967,4711518,0,0
282570,5979.88100506905,3464772,0,0
282580,1534.49236784917,8781303,0,0
282590,1202.75465045841,5785448,0,0
282612,6559.03265369765,982703,0,0
282619,1777.1561760133,1944584,0,0
282630,5057.52154179229,10843,0,0
282690,4510.53846644505,282467,0,0
282710,2754.44306085941,898798,0,0
282720,5067.77337839344,33095397,0,0
282731,5008.52488189973,9332671,0,0
282732,1489.19916008826,8477870,0,0
282735,3709.73950856707,670666,0,0
282739,1559.87684646591,13715206,0,0
282741,9821.50657967074,2424821,0,0
282749,2709.19277217642,8720955,0,0
282751,1844.94036618361,2432795,0,0
282759,5203.26081511415,1039452,0,0
282760,3227.83286796944,3885858,0,0
282810,3043.82519329393,3132414,0,0
282890,2547.49713423701,18244236,0,0
282911,2629.29171576924,963680,0,0
282919,3835.13181356758,73082,0,0
282990,1961.93288175847,1445293,0,0
283010,6221.43687510945,4041604,0,0
283090,2448.13481662489,2606432,0,0
283110,5085.68142944481,456985,0,0
283190,5267.24642933803,18967,0,0
283210,1152.1174140329,3569601,0,0
283220,2760.39870342819,1589602,0,0
283230,1706.66132851648,6379913,0,0
283311,3096.8393477472,4662584,0,0
283319,2048.68924756532,4896633,0,0
283321,2828.68679875618,6193489,0,0
283322,2180.2625444602,1429734,0,0
283324,5842.80365239084,13348807,0,0
283325,3857.11128996023,9372481,0,0
283327,5276.06362209683,3772458,0,0
283329,1020.86315356054,10098492,0,0
283330,3212.69843908739,71846,0,0
283340,1777.12942553921,9371437,0,0
283410,3995.19740955171,5413868,0,0
283421,5334.94251218517,7835909,1,1
283429,1223.46917419426,4079965,0,0
283510,1535.58930070244,1210303,0,0
283522,2533.39379795325,5485799,0,0
283524,1280.32041297801,3344683,1,1
283525,1953.73181287267,4359798,0,0
283526,3119.90253582576,9153334,0,0
283529,1247.58316439503,2640293,0,0
283531,2449.56566872645,3831510,0,0
283539,2486.2310001158,31502408,0,0
283620,4241.00957086028,49459574,0,0
283630,1771.54568643309,39547248,0,0
283640,1874.08262548534,3905822,1,1
283650,1096.31913118944,14017563,0,0
283660,3587.33878676008,430619,0,0
283691,2429.22365377836,1634220,0,0
283692,10000,2622,0,0
283699,2097.11973975584,14582281,0,0
283711,4257.82786270064,85130094,0,0
283719,2683.39844598115,112201,0,0
283720,3901.6583592035,89354,0,0
283911,5286.22802591525,1638800,0,0
283919,1646.40013202847,13992463,0,0
283990,2504.00490369148,11796321,0,0
284011,2701.18685755457,177175,0,0
284019,4415.14912754739,29668543,0,0
284020,8025.2479759485,20804162,0,0
284030,7664.72499426726,1134584,0,0
284150,2062.58375671906,173717,0,0
284161,7761.07503766457,1135367,0,0
284169,8632.07250766301,739375,0,0
284170,1889.58529201008,5823191,0,0
284180,7662.82431322011,23913,0,0
284190,5363.29612020338,16022847,0,0
284210,878.673437568079,3530125,0,0
284290,1358.35808700552,6632368,0,0
284310,8605.92234095362,606784,0,0
284321,9166.3209465969,4737059,0,0
284329,2189.53249698448,795158,0,0
284330,5048.87102770595,10581895,0,0
284390,7282.67684201107,58404212,0,0
284410,9431.41455911316,2384527,0,0
284420,10000,4431,0,0
284430,5669.68940126584,485297,0,0
284441,3590.24301619894,76796,0,0
284442,3618.2387192884,2444495,0,0
284443,1971.11026365118,86779041,0,0
284444,9807.86865875749,5526416,0,0
284510,2755.82617276211,174450,0,0
284520,10000,13589,0,0
284590,1833.77320948149,7368093,0,0
284610,1769.86994639023,486280,0,0
284690,1811.31831396063,1209274,0,0
284700,1357.56485791965,9233769,0,0
284910,9032.72825440492,9041226,0,0
284920,3732.86983967805,7173117,0,0
284990,1400.3595500255,5923940,0,0
285000,1781.68682218349,7809781,0,0
285210,3669.10349670275,31944,0,0
285290,2333.57457107059,306576,0,0
285310,6511.44678344002,60925,0,0
285390,1411.76409279735,16953004,0,0
290110,1515.04236369632,244247714,0,0
290121,3920.0746312142,122455,0,0
290122,5127.80768261184,2263255,0,0
290123,9917.9674741822,211708729,0,0
290124,3615.13112939097,6163450,0,0
290129,7139.21015935143,157604133,0,0
290211,9519.41122435442,4117934,0,0
290219,4651.82013019133,13197947,0,0
290220,8879.90883422109,10948351,0,0
290230,1875.59206030187,1173245,0,0
290241,6637.06139280578,18345,0,0
290243,7924.75450373319,42411426,0,0
290244,7907.32652014539,29041849,0,0
290250,5738.82326969624,32768384,0,0
290260,5045.49670149254,664464,0,0
290290,2933.27401024195,4952077,0,0
290311,7610.88036313682,912545,0,0
290312,2400.31387438554,2309431,0,0
290313,2977.17841038297,215074,0,0
290314,10000,7317,0,0
290315,4333.76197625789,40870,0,0
290319,3096.08602849385,1384319,0,0
290321,10000,226208886,0,0
290322,2068.68650967389,59679,0,0
290323,2948.45018894787,3624118,0,0
290329,3761.45345180837,1846335,0,0
290341,5128.01293571723,59372,0,0
290342,4431.94742700941,247675,0,0
290343,4140.95923972455,8300955,0,0
290345,4144.26142015554,18894293,0,0
290346,8248.07466945586,95768,0,0
290349,3488.1096852854,1454716,0,0
290351,3701.44168672014,56501386,0,0
290359,4868.61956340169,397886,0,0
290361,7362.24171757129,116357,0,0
290369,3220.06055220646,3370585,0,0
290371,10000,152282,0,0
290376,10000,8542,0,0
290378,6295.75174065503,88150,0,0
290379,5128.95306044925,21751885,0,0
290389,7890.36275619128,1191151,0,0
290391,5959.10911712867,11060,0,0
290393,10000,165908,0,0
290399,1871.42486768814,3000119,0,0
290410,4205.9528974381,6008303,0,0
290420,3427.2146575617,13142,0,0
290435,7308.62647980031,163615,0,0
290499,4986.793564008,2303781,0,0
290511,1965.391835499,54791953,0,0
290512,2081.41391724799,30849687,0,0
290513,2797.36544823743,5475764,0,0
290514,3684.57283517881,1138075,0,0
290516,8566.67302983515,24819235,0,0
290517,2481.83539861111,6561886,0,0
290519,3465.09271551297,13593433,0,0
290522,4041.57223638077,585260,0,0
290529,4468.01712992526,851592,0,0
290531,2199.59387515975,3439529,0,0
290532,2383.29404834138,25570454,0,0
290539,1928.55557435787,17934660,0,0
290541,9071.13261358893,77313,0,0
290542,4490.79672290051,49422,0,0
290543,3327.9710916425,5121896,1,1
290544,4822.6694124125,8425252,1,1
290545,1622.39287273623,33763840,1,1
290549,1572.0953945347,13988013,0,0
290559,3377.30826503952,2864098,0,0
290611,2847.52834627776,2086718,0,0
290613,3146.25861072217,1776154,0,0
290619,3654.30075215028,506442,0,0
290621,2443.42434699402,2870684,0,0
290629,3879.74372648136,220745,0,0
290711,4174.21296105773,80331410,0,0
290712,5553.92492180183,200184,0,0
290713,3750.50298002775,5439491,0,0
290715,10000,11740,0,0
290719,3289.31908655299,1718215,0,0
290721,1807.78974128261,471837,0,0
290722,5860.24418778512,453789,0,0
290723,5483.07922985795,41714,0,0
290729,2000.99380016123,1695465,0,0
290811,10000,18050,0,0
290819,3030.16947139401,622125,0,0
290899,2577.94315330321,166262,0,0
290911,3812.28590107477,2312909,0,0
290919,2601.2399585974,2662272,0,0
290920,8392.24359419202,3549895,0,0
290930,3970.13049790232,82479,0,0
290941,4094.37986229419,3579209,0,0
290943,3336.29533833962,6855199,0,0
290944,2381.6962874566,2074417,0,0
290949,2234.15724957608,28865865,0,0
290950,4333.5862185629,9307181,0,0
290960,2016.54812036492,7786319,0,0
291010,3637.16926253987,323813,0,0
291020,6483.4415170915,68196,0,0
291030,5601.34447789006,843666,0,0
291090,2413.4618015744,3125391,0,0
291100,3716.6152831016,1020569,0,0
291211,2346.95461525279,4121241,0,0
291212,2987.28752281965,76887,0,0
291219,3350.6391803771,15340082,0,0
291221,3820.95612480714,478829,0,0
291229,2220.44902614249,4762013,0,0
291241,6064.47645233125,4267921,0,0
291242,3299.75366698119,1041499,0,0
291249,5947.70315349752,249000,0,0
291250,10000,108502,0,0
291260,2701.13645361716,210096,0,0
291300,7973.66926342834,29448,0,0
291411,3021.07403718662,24661617,0,0
291412,4382.96611674359,4060517,0,0
291413,5880.71284220776,1802912,0,0
291419,3808.96896460824,1950028,0,0
291422,5409.19845673645,125919,0,0
291423,6214.49336650498,213039,0,0
291429,4077.18840527498,1138553,0,0
291439,4579.85596891502,34050,0,0
291440,4789.38631857335,1666803,0,0
291450,2977.78403022937,3258462,0,0
291461,9491.54926216379,134041,0,0
291462,4152.7354355167,2228941,0,0
291469,5531.67283070459,1711624,0,0
291479,1953.13445846232,851683,0,0
291511,2740.54103638108,1104905,0,0
291512,5796.72896580953,2495630,0,0
291513,5256.85257204753,62471,0,0
291521,2326.58722265592,16346786,0,0
291524,4545.96201940834,203843,0,0
291529,848.607296170701,4565258,0,0
291531,3072.11272634427,8529158,0,0
291532,9555.55847776112,61868172,0,0
291533,7077.88870751519,10483790,0,0
291539,1302.68523941483,14169142,0,0
291540,7304.52484092902,861194,0,0
291550,4431.1982137966,13946335,0,0
291560,3133.13084645251,5620294,0,0
291570,1097.39722465671,28371179,0,0
291590,1106.66515724078,18138627,0,0
291611,2428.39780883443,2561395,0,0
291612,3631.01826948633,47000732,0,0
291613,8698.77127822813,4147293,0,0
291614,2198.20632878143,34629236,0,0
291615,2120.35260519709,2753225,0,0
291619,2178.23168673764,10656489,0,0
291620,10000,3388,0,0
291631,1627.36030971257,9948903,0,0
291632,2617.38024387358,3627482,0,0
291634,4301.20080784332,43212,0,0
291639,1845.0783616319,3904955,0,0
291711,3592.07162694374,933913,0,0
291712,7730.11555639543,123033032,0,0
291713,5500.810870412,976211,0,0
291714,6022.92443027608,5030987,0,0
